state,series_id,year,month,avg_weekly_earnings,date
Georgia,SMU13000000500000011,2022,10,1077.57,2022-10-01
Georgia,SMU13000000500000011,2022,11,1040.6,2022-11-01
Georgia,SMU13000000500000011,2022,12,1049.07,2022-12-01
Georgia,SMU13000000500000011,2023,1,1078.1,2023-01-01
Georgia,SMU13000000500000011,2023,2,1057.8,2023-02-01
Georgia,SMU13000000500000011,2023,3,1038.26,2023-03-01
Georgia,SMU13000000500000011,2023,4,1079.15,2023-04-01
Georgia,SMU13000000500000011,2023,5,1041.98,2023-05-01
Georgia,SMU13000000500000011,2023,6,1042.32,2023-06-01
Georgia,SMU13000000500000011,2023,7,1078.82,2023-07-01
Georgia,SMU13000000500000011,2023,8,1061.93,2023-08-01
Georgia,SMU13000000500000011,2023,9,1063.3,2023-09-01
Georgia,SMU13000000500000011,2023,10,1093.71,2023-10-01
Georgia,SMU13000000500000011,2023,11,1070.19,2023-11-01
Georgia,SMU13000000500000011,2023,12,1069.49,2023-12-01
Georgia,SMU13000000500000011,2024,1,1059.15,2024-01-01
Georgia,SMU13000000500000011,2024,2,1066.4,2024-02-01
Georgia,SMU13000000500000011,2024,3,1063.3,2024-03-01
Georgia,SMU13000000500000011,2024,4,1075.93,2024-04-01
Georgia,SMU13000000500000011,2024,5,1074.91,2024-05-01
Georgia,SMU13000000500000011,2024,6,1115.06,2024-06-01
Georgia,SMU13000000500000011,2024,7,1082.56,2024-07-01
Georgia,SMU13000000500000011,2024,8,1098.88,2024-08-01
Georgia,SMU13000000500000011,2024,9,1136.61,2024-09-01
Georgia,SMU13000000500000011,2024,10,1137.15,2024-10-01
Georgia,SMU13000000500000011,2024,11,1136.81,2024-11-01
Georgia,SMU13000000500000011,2024,12,1179.56,2024-12-01
Georgia,SMU13000000500000011,2025,1,1127.28,2025-01-01
Georgia,SMU13000000500000011,2025,2,1186.11,2025-02-01
Georgia,SMU13000000500000011,2025,3,1185.77,2025-03-01
Georgia,SMU13000000500000011,2025,4,1161.06,2025-04-01
Georgia,SMU13000000500000011,2025,5,1164.85,2025-05-01
Georgia,SMU13000000500000011,2025,6,1208.24,2025-06-01
Georgia,SMU13000000500000011,2025,7,1185.08,2025-07-01
Georgia,SMU13000000500000011,2025,8,1200.95,2025-08-01
Georgia,SMU13000000500000011,2025,9,1211.03,2025-09-01
Georgia,SMU13000000500000011,2025,10,1232.2,2025-10-01
Georgia,SMU13000000500000011,2025,11,1274.13,2025-11-01
Georgia,SMU13000000500000011,2025,12,1264.63,2025-12-01
Hawaii,SMU15000000500000011,2022,1,1103.9,2022-01-01
Hawaii,SMU15000000500000011,2022,2,1091.62,2022-02-01
Hawaii,SMU15000000500000011,2022,3,1073.87,2022-03-01
Hawaii,SMU15000000500000011,2022,4,1103.57,2022-04-01
Hawaii,SMU15000000500000011,2022,5,1132.99,2022-05-01
Hawaii,SMU15000000500000011,2022,6,1115.89,2022-06-01
Hawaii,SMU15000000500000011,2022,7,1125.6,2022-07-01
Hawaii,SMU15000000500000011,2022,8,1116.22,2022-08-01
Hawaii,SMU15000000500000011,2022,9,1120.21,2022-09-01
Hawaii,SMU15000000500000011,2022,10,1165.54,2022-10-01
Hawaii,SMU15000000500000011,2022,11,1130.79,2022-11-01
Hawaii,SMU15000000500000011,2022,12,1153.82,2022-12-01
Hawaii,SMU15000000500000011,2023,1,1192.27,2023-01-01
Hawaii,SMU15000000500000011,2023,2,1143.86,2023-02-01
Hawaii,SMU15000000500000011,2023,3,1138.76,2023-03-01
Hawaii,SMU15000000500000011,2023,4,1187.7,2023-04-01
Hawaii,SMU15000000500000011,2023,5,1159.44,2023-05-01
Hawaii,SMU15000000500000011,2023,6,1150.06,2023-06-01
Hawaii,SMU15000000500000011,2023,7,1192.38,2023-07-01
Hawaii,SMU15000000500000011,2023,8,1167.64,2023-08-01
Hawaii,SMU15000000500000011,2023,9,1173.4,2023-09-01
Hawaii,SMU15000000500000011,2023,10,1204.78,2023-10-01
Hawaii,SMU15000000500000011,2023,11,1175.57,2023-11-01
Hawaii,SMU15000000500000011,2023,12,1182.11,2023-12-01
Hawaii,SMU15000000500000011,2024,1,1197.63,2024-01-01
Hawaii,SMU15000000500000011,2024,2,1209.08,2024-02-01
Hawaii,SMU15000000500000011,2024,3,1217.12,2024-03-01
Hawaii,SMU15000000500000011,2024,4,1206.48,2024-04-01
Hawaii,SMU15000000500000011,2024,5,1198.13,2024-05-01
Hawaii,SMU15000000500000011,2024,6,1238.71,2024-06-01
Hawaii,SMU15000000500000011,2024,7,1217.11,2024-07-01
Hawaii,SMU15000000500000011,2024,8,1208.59,2024-08-01
Hawaii,SMU15000000500000011,2024,9,1241.81,2024-09-01
Hawaii,SMU15000000500000011,2024,10,1205.6,2024-10-01
Hawaii,SMU15000000500000011,2024,11,1204.96,2024-11-01
Hawaii,SMU15000000500000011,2024,12,1240.76,2024-12-01
Hawaii,SMU15000000500000011,2025,1,1254.15,2025-01-01
Hawaii,SMU15000000500000011,2025,2,1273.19,2025-02-01
Hawaii,SMU15000000500000011,2025,3,1267.06,2025-03-01
Hawaii,SMU15000000500000011,2025,4,1234.1,2025-04-01
Hawaii,SMU15000000500000011,2025,5,1209.64,2025-05-01
Hawaii,SMU15000000500000011,2025,6,1257.51,2025-06-01
Hawaii,SMU15000000500000011,2025,7,1243.57,2025-07-01
Hawaii,SMU15000000500000011,2025,8,1222.78,2025-08-01
Hawaii,SMU15000000500000011,2025,9,1238.69,2025-09-01
Hawaii,SMU15000000500000011,2025,10,1261.72,2025-10-01
Hawaii,SMU15000000500000011,2025,11,1297.44,2025-11-01
Hawaii,SMU15000000500000011,2025,12,1260.91,2025-12-01
Idaho,SMU16000000500000011,2022,1,904.53,2022-01-01
Idaho,SMU16000000500000011,2022,2,892.98,2022-02-01
Idaho,SMU16000000500000011,2022,3,909.35,2022-03-01
Idaho,SMU16000000500000011,2022,4,910.58,2022-04-01
Idaho,SMU16000000500000011,2022,5,948.37,2022-05-01
Idaho,SMU16000000500000011,2022,6,924.0,2022-06-01
Idaho,SMU16000000500000011,2022,7,931.19,2022-07-01
Idaho,SMU16000000500000011,2022,8,933.98,2022-08-01
Idaho,SMU16000000500000011,2022,9,931.59,2022-09-01
Idaho,SMU16000000500000011,2022,10,969.34,2022-10-01
Idaho,SMU16000000500000011,2022,11,957.66,2022-11-01
Idaho,SMU16000000500000011,2022,12,961.7,2022-12-01
Idaho,SMU16000000500000011,2023,1,974.03,2023-01-01
Idaho,SMU16000000500000011,2023,2,952.51,2023-02-01
Idaho,SMU16000000500000011,2023,3,952.9,2023-03-01
Idaho,SMU16000000500000011,2023,4,988.64,2023-04-01
Idaho,SMU16000000500000011,2023,5,980.02,2023-05-01
Idaho,SMU16000000500000011,2023,6,984.26,2023-06-01
Idaho,SMU16000000500000011,2023,7,1006.97,2023-07-01
Idaho,SMU16000000500000011,2023,8,1001.16,2023-08-01
Idaho,SMU16000000500000011,2023,9,1014.0,2023-09-01
Idaho,SMU16000000500000011,2023,10,1031.92,2023-10-01
Idaho,SMU16000000500000011,2023,11,1029.17,2023-11-01
Idaho,SMU16000000500000011,2023,12,1034.96,2023-12-01
Idaho,SMU16000000500000011,2024,1,1036.15,2024-01-01
Idaho,SMU16000000500000011,2024,2,1042.96,2024-02-01
Idaho,SMU16000000500000011,2024,3,1049.56,2024-03-01
Idaho,SMU16000000500000011,2024,4,1074.02,2024-04-01
Idaho,SMU16000000500000011,2024,5,1080.86,2024-05-01
Idaho,SMU16000000500000011,2024,6,1108.67,2024-06-01
Idaho,SMU16000000500000011,2024,7,1082.09,2024-07-01
Idaho,SMU16000000500000011,2024,8,1082.91,2024-08-01
Idaho,SMU16000000500000011,2024,9,1116.04,2024-09-01
Idaho,SMU16000000500000011,2024,10,1126.77,2024-10-01
Idaho,SMU16000000500000011,2024,11,1127.98,2024-11-01
Idaho,SMU16000000500000011,2024,12,1149.41,2024-12-01
Idaho,SMU16000000500000011,2025,1,1132.26,2025-01-01
Idaho,SMU16000000500000011,2025,2,1153.62,2025-02-01
Idaho,SMU16000000500000011,2025,3,1175.02,2025-03-01
Idaho,SMU16000000500000011,2025,4,1175.45,2025-04-01
Idaho,SMU16000000500000011,2025,5,1181.24,2025-05-01
Idaho,SMU16000000500000011,2025,6,1209.97,2025-06-01
Idaho,SMU16000000500000011,2025,7,1195.33,2025-07-01
Idaho,SMU16000000500000011,2025,8,1198.4,2025-08-01
Idaho,SMU16000000500000011,2025,9,1206.87,2025-09-01
Idaho,SMU16000000500000011,2025,10,1216.93,2025-10-01
Idaho,SMU16000000500000011,2025,11,1230.96,2025-11-01
Idaho,SMU16000000500000011,2025,12,1212.68,2025-12-01
Illinois,SMU17000000500000011,2022,1,1121.44,2022-01-01
Illinois,SMU17000000500000011,2022,2,1105.52,2022-02-01
Illinois,SMU17000000500000011,2022,3,1107.4,2022-03-01
Illinois,SMU17000000500000011,2022,4,1112.48,2022-04-01
Illinois,SMU17000000500000011,2022,5,1140.94,2022-05-01
Illinois,SMU17000000500000011,2022,6,1110.82,2022-06-01
Illinois,SMU17000000500000011,2022,7,1115.75,2022-07-01
Illinois,SMU17000000500000011,2022,8,1114.73,2022-08-01
Illinois,SMU17000000500000011,2022,9,1123.25,2022-09-01
Illinois,SMU17000000500000011,2022,10,1152.04,2022-10-01
Illinois,SMU17000000500000011,2022,11,1133.14,2022-11-01
Illinois,SMU17000000500000011,2022,12,1121.41,2022-12-01
Illinois,SMU17000000500000011,2023,1,1135.53,2023-01-01
Illinois,SMU17000000500000011,2023,2,1105.1,2023-02-01
Illinois,SMU17000000500000011,2023,3,1102.75,2023-03-01
Illinois,SMU17000000500000011,2023,4,1140.99,2023-04-01
Illinois,SMU17000000500000011,2023,5,1112.44,2023-05-01
Illinois,SMU17000000500000011,2023,6,1119.38,2023-06-01
Illinois,SMU17000000500000011,2023,7,1141.75,2023-07-01
Illinois,SMU17000000500000011,2023,8,1126.22,2023-08-01
Illinois,SMU17000000500000011,2023,9,1127.95,2023-09-01
Illinois,SMU17000000500000011,2023,10,1152.24,2023-10-01
Illinois,SMU17000000500000011,2023,11,1129.62,2023-11-01
Illinois,SMU17000000500000011,2023,12,1133.67,2023-12-01
Illinois,SMU17000000500000011,2024,1,1105.59,2024-01-01
Illinois,SMU17000000500000011,2024,2,1109.18,2024-02-01
Illinois,SMU17000000500000011,2024,3,1105.23,2024-03-01
Illinois,SMU17000000500000011,2024,4,1103.9,2024-04-01
Illinois,SMU17000000500000011,2024,5,1104.89,2024-05-01
Illinois,SMU17000000500000011,2024,6,1137.68,2024-06-01
Illinois,SMU17000000500000011,2024,7,1118.18,2024-07-01
Illinois,SMU17000000500000011,2024,8,1128.92,2024-08-01
Illinois,SMU17000000500000011,2024,9,1150.18,2024-09-01
Illinois,SMU17000000500000011,2024,10,1143.02,2024-10-01
Illinois,SMU17000000500000011,2024,11,1138.53,2024-11-01
Illinois,SMU17000000500000011,2024,12,1171.51,2024-12-01
Illinois,SMU17000000500000011,2025,1,1145.91,2025-01-01
Illinois,SMU17000000500000011,2025,2,1180.03,2025-02-01
Illinois,SMU17000000500000011,2025,3,1177.82,2025-03-01
Illinois,SMU17000000500000011,2025,4,1159.65,2025-04-01
Illinois,SMU17000000500000011,2025,5,1169.33,2025-05-01
Illinois,SMU17000000500000011,2025,6,1191.59,2025-06-01
Illinois,SMU17000000500000011,2025,7,1175.85,2025-07-01
Illinois,SMU17000000500000011,2025,8,1185.74,2025-08-01
Illinois,SMU17000000500000011,2025,9,1183.7,2025-09-01
Illinois,SMU17000000500000011,2025,10,1194.05,2025-10-01
Illinois,SMU17000000500000011,2025,11,1226.6,2025-11-01
Illinois,SMU17000000500000011,2025,12,1198.8,2025-12-01
Indiana,SMU18000000500000011,2022,1,1027.23,2022-01-01
Indiana,SMU18000000500000011,2022,2,1015.23,2022-02-01
Indiana,SMU18000000500000011,2022,3,1014.95,2022-03-01
Indiana,SMU18000000500000011,2022,4,998.32,2022-04-01
Indiana,SMU18000000500000011,2022,5,1013.76,2022-05-01
Indiana,SMU18000000500000011,2022,6,1003.86,2022-06-01
Indiana,SMU18000000500000011,2022,7,1010.01,2022-07-01
Indiana,SMU18000000500000011,2022,8,1002.68,2022-08-01
Indiana,SMU18000000500000011,2022,9,1013.25,2022-09-01
Indiana,SMU18000000500000011,2022,10,1038.17,2022-10-01
Indiana,SMU18000000500000011,2022,11,1020.13,2022-11-01
Indiana,SMU18000000500000011,2022,12,1019.29,2022-12-01
Indiana,SMU18000000500000011,2023,1,1036.27,2023-01-01
Indiana,SMU18000000500000011,2023,2,1020.65,2023-02-01
Indiana,SMU18000000500000011,2023,3,1014.99,2023-03-01
Indiana,SMU18000000500000011,2023,4,1029.69,2023-04-01
Indiana,SMU18000000500000011,2023,5,1010.61,2023-05-01
Indiana,SMU18000000500000011,2023,6,1017.0,2023-06-01
Indiana,SMU18000000500000011,2023,7,1024.88,2023-07-01
Indiana,SMU18000000500000011,2023,8,1020.17,2023-08-01
Indiana,SMU18000000500000011,2023,9,1029.14,2023-09-01
Indiana,SMU18000000500000011,2023,10,1034.75,2023-10-01
Indiana,SMU18000000500000011,2023,11,1032.34,2023-11-01
Indiana,SMU18000000500000011,2023,12,1016.52,2023-12-01
Indiana,SMU18000000500000011,2024,1,999.33,2024-01-01
Indiana,SMU18000000500000011,2024,2,1003.63,2024-02-01
Indiana,SMU18000000500000011,2024,3,1008.64,2024-03-01
Indiana,SMU18000000500000011,2024,4,1001.0,2024-04-01
Indiana,SMU18000000500000011,2024,5,1018.73,2024-05-01
Indiana,SMU18000000500000011,2024,6,1031.13,2024-06-01
Indiana,SMU18000000500000011,2024,7,1024.04,2024-07-01
Indiana,SMU18000000500000011,2024,8,1033.94,2024-08-01
Indiana,SMU18000000500000011,2024,9,1060.54,2024-09-01
Indiana,SMU18000000500000011,2024,10,1068.96,2024-10-01
Indiana,SMU18000000500000011,2024,11,1059.63,2024-11-01
Indiana,SMU18000000500000011,2024,12,1083.8,2024-12-01
Indiana,SMU18000000500000011,2025,1,1072.0,2025-01-01
Indiana,SMU18000000500000011,2025,2,1095.31,2025-02-01
Indiana,SMU18000000500000011,2025,3,1096.11,2025-03-01
Indiana,SMU18000000500000011,2025,4,1080.52,2025-04-01
Indiana,SMU18000000500000011,2025,5,1075.31,2025-05-01
Indiana,SMU18000000500000011,2025,6,1082.56,2025-06-01
Indiana,SMU18000000500000011,2025,7,1085.28,2025-07-01
Indiana,SMU18000000500000011,2025,8,1096.32,2025-08-01
Indiana,SMU18000000500000011,2025,9,1115.44,2025-09-01
Indiana,SMU18000000500000011,2025,10,1112.26,2025-10-01
Indiana,SMU18000000500000011,2025,11,1124.84,2025-11-01
Indiana,SMU18000000500000011,2025,12,1120.53,2025-12-01
Iowa,SMU19000000500000011,2022,1,959.31,2022-01-01
Iowa,SMU19000000500000011,2022,2,943.21,2022-02-01
Iowa,SMU19000000500000011,2022,3,941.4,2022-03-01
Iowa,SMU19000000500000011,2022,4,955.74,2022-04-01
Iowa,SMU19000000500000011,2022,5,973.64,2022-05-01
Iowa,SMU19000000500000011,2022,6,957.7,2022-06-01
Iowa,SMU19000000500000011,2022,7,967.73,2022-07-01
Iowa,SMU19000000500000011,2022,8,961.77,2022-08-01
Iowa,SMU19000000500000011,2022,9,975.84,2022-09-01
Iowa,SMU19000000500000011,2022,10,1002.59,2022-10-01
Iowa,SMU19000000500000011,2022,11,982.7,2022-11-01
Iowa,SMU19000000500000011,2022,12,958.94,2022-12-01
Iowa,SMU19000000500000011,2023,1,980.17,2023-01-01
Iowa,SMU19000000500000011,2023,2,953.37,2023-02-01
Iowa,SMU19000000500000011,2023,3,949.78,2023-03-01
Iowa,SMU19000000500000011,2023,4,986.79,2023-04-01
Iowa,SMU19000000500000011,2023,5,967.08,2023-05-01
Iowa,SMU19000000500000011,2023,6,975.32,2023-06-01
Iowa,SMU19000000500000011,2023,7,992.42,2023-07-01
Iowa,SMU19000000500000011,2023,8,980.22,2023-08-01
Iowa,SMU19000000500000011,2023,9,985.67,2023-09-01
Iowa,SMU19000000500000011,2023,10,999.19,2023-10-01
Iowa,SMU19000000500000011,2023,11,992.78,2023-11-01
Iowa,SMU19000000500000011,2023,12,994.01,2023-12-01
Iowa,SMU19000000500000011,2024,1,971.86,2024-01-01
Iowa,SMU19000000500000011,2024,2,993.85,2024-02-01
Iowa,SMU19000000500000011,2024,3,996.25,2024-03-01
Iowa,SMU19000000500000011,2024,4,1001.03,2024-04-01
Iowa,SMU19000000500000011,2024,5,994.02,2024-05-01
Iowa,SMU19000000500000011,2024,6,1024.86,2024-06-01
Iowa,SMU19000000500000011,2024,7,999.71,2024-07-01
Iowa,SMU19000000500000011,2024,8,991.58,2024-08-01
Iowa,SMU19000000500000011,2024,9,1022.48,2024-09-01
Iowa,SMU19000000500000011,2024,10,1015.24,2024-10-01
Iowa,SMU19000000500000011,2024,11,1007.92,2024-11-01
Iowa,SMU19000000500000011,2024,12,1023.1,2024-12-01
Iowa,SMU19000000500000011,2025,1,1018.75,2025-01-01
Iowa,SMU19000000500000011,2025,2,1025.44,2025-02-01
Iowa,SMU19000000500000011,2025,3,1043.8,2025-03-01
Iowa,SMU19000000500000011,2025,4,1045.85,2025-04-01
Iowa,SMU19000000500000011,2025,5,1034.97,2025-05-01
Iowa,SMU19000000500000011,2025,6,1043.01,2025-06-01
Iowa,SMU19000000500000011,2025,7,1032.89,2025-07-01
Iowa,SMU19000000500000011,2025,8,1029.55,2025-08-01
Iowa,SMU19000000500000011,2025,9,1047.2,2025-09-01
Iowa,SMU19000000500000011,2025,10,1052.25,2025-10-01
Iowa,SMU19000000500000011,2025,11,1079.05,2025-11-01
Iowa,SMU19000000500000011,2025,12,1051.99,2025-12-01
Kansas,SMU20000000500000011,2022,1,982.81,2022-01-01
Kansas,SMU20000000500000011,2022,2,968.98,2022-02-01
Kansas,SMU20000000500000011,2022,3,973.33,2022-03-01
Kansas,SMU20000000500000011,2022,4,980.15,2022-04-01
Kansas,SMU20000000500000011,2022,5,993.54,2022-05-01
Kansas,SMU20000000500000011,2022,6,984.84,2022-06-01
Kansas,SMU20000000500000011,2022,7,986.59,2022-07-01
Kansas,SMU20000000500000011,2022,8,980.06,2022-08-01
Kansas,SMU20000000500000011,2022,9,976.82,2022-09-01
Kansas,SMU20000000500000011,2022,10,1002.57,2022-10-01
Kansas,SMU20000000500000011,2022,11,970.06,2022-11-01
Kansas,SMU20000000500000011,2022,12,973.93,2022-12-01
Kansas,SMU20000000500000011,2023,1,1004.25,2023-01-01
Kansas,SMU20000000500000011,2023,2,978.2,2023-02-01
Kansas,SMU20000000500000011,2023,3,983.81,2023-03-01
Kansas,SMU20000000500000011,2023,4,1010.27,2023-04-01
Kansas,SMU20000000500000011,2023,5,980.67,2023-05-01
Kansas,SMU20000000500000011,2023,6,980.67,2023-06-01
Kansas,SMU20000000500000011,2023,7,1001.49,2023-07-01
Kansas,SMU20000000500000011,2023,8,981.55,2023-08-01
Kansas,SMU20000000500000011,2023,9,985.73,2023-09-01
Kansas,SMU20000000500000011,2023,10,993.48,2023-10-01
Kansas,SMU20000000500000011,2023,11,976.95,2023-11-01
Kansas,SMU20000000500000011,2023,12,982.06,2023-12-01
Kansas,SMU20000000500000011,2024,1,955.43,2024-01-01
Kansas,SMU20000000500000011,2024,2,974.83,2024-02-01
Kansas,SMU20000000500000011,2024,3,988.03,2024-03-01
Kansas,SMU20000000500000011,2024,4,994.95,2024-04-01
Kansas,SMU20000000500000011,2024,5,991.32,2024-05-01
Kansas,SMU20000000500000011,2024,6,1027.18,2024-06-01
Kansas,SMU20000000500000011,2024,7,1006.96,2024-07-01
Kansas,SMU20000000500000011,2024,8,1031.22,2024-08-01
Kansas,SMU20000000500000011,2024,9,1054.68,2024-09-01
Kansas,SMU20000000500000011,2024,10,1041.94,2024-10-01
Kansas,SMU20000000500000011,2024,11,1040.26,2024-11-01
Kansas,SMU20000000500000011,2024,12,1045.71,2024-12-01
Kansas,SMU20000000500000011,2025,1,1031.89,2025-01-01
Kansas,SMU20000000500000011,2025,2,1051.43,2025-02-01
Kansas,SMU20000000500000011,2025,3,1066.16,2025-03-01
Kansas,SMU20000000500000011,2025,4,1062.9,2025-04-01
Kansas,SMU20000000500000011,2025,5,1064.45,2025-05-01
Kansas,SMU20000000500000011,2025,6,1087.04,2025-06-01
Kansas,SMU20000000500000011,2025,7,1085.28,2025-07-01
Kansas,SMU20000000500000011,2025,8,1072.7,2025-08-01
Kansas,SMU20000000500000011,2025,9,1070.65,2025-09-01
Kansas,SMU20000000500000011,2025,10,1087.16,2025-10-01
Kansas,SMU20000000500000011,2025,11,1113.16,2025-11-01
Kansas,SMU20000000500000011,2025,12,1093.11,2025-12-01
Kentucky,SMU21000000500000011,2022,1,917.79,2022-01-01
Kentucky,SMU21000000500000011,2022,2,914.78,2022-02-01
Kentucky,SMU21000000500000011,2022,3,916.42,2022-03-01
Kentucky,SMU21000000500000011,2022,4,928.05,2022-04-01
Kentucky,SMU21000000500000011,2022,5,941.34,2022-05-01
Kentucky,SMU21000000500000011,2022,6,937.17,2022-06-01
Kentucky,SMU21000000500000011,2022,7,937.59,2022-07-01
Kentucky,SMU21000000500000011,2022,8,936.72,2022-08-01
Kentucky,SMU21000000500000011,2022,9,941.69,2022-09-01
Kentucky,SMU21000000500000011,2022,10,962.79,2022-10-01
Kentucky,SMU21000000500000011,2022,11,940.72,2022-11-01
Kentucky,SMU21000000500000011,2022,12,940.72,2022-12-01
Kentucky,SMU21000000500000011,2023,1,964.25,2023-01-01
Kentucky,SMU21000000500000011,2023,2,958.39,2023-02-01
Kentucky,SMU21000000500000011,2023,3,972.65,2023-03-01
Kentucky,SMU21000000500000011,2023,4,983.5,2023-04-01
Kentucky,SMU21000000500000011,2023,5,975.79,2023-05-01
Kentucky,SMU21000000500000011,2023,6,975.45,2023-06-01
Kentucky,SMU21000000500000011,2023,7,994.35,2023-07-01
Kentucky,SMU21000000500000011,2023,8,994.35,2023-08-01
Kentucky,SMU21000000500000011,2023,9,1004.21,2023-09-01
Kentucky,SMU21000000500000011,2023,10,1005.62,2023-10-01
Kentucky,SMU21000000500000011,2023,11,1005.66,2023-11-01
Kentucky,SMU21000000500000011,2023,12,1004.96,2023-12-01
Kentucky,SMU21000000500000011,2024,1,995.89,2024-01-01
Kentucky,SMU21000000500000011,2024,2,1003.45,2024-02-01
Kentucky,SMU21000000500000011,2024,3,1002.11,2024-03-01
Kentucky,SMU21000000500000011,2024,4,1006.87,2024-04-01
Kentucky,SMU21000000500000011,2024,5,1004.85,2024-05-01
Kentucky,SMU21000000500000011,2024,6,1016.64,2024-06-01
Kentucky,SMU21000000500000011,2024,7,1013.25,2024-07-01
Kentucky,SMU21000000500000011,2024,8,1014.54,2024-08-01
Kentucky,SMU21000000500000011,2024,9,1016.4,2024-09-01
Kentucky,SMU21000000500000011,2024,10,1029.0,2024-10-01
Kentucky,SMU21000000500000011,2024,11,1030.08,2024-11-01
Kentucky,SMU21000000500000011,2024,12,1046.85,2024-12-01
Kentucky,SMU21000000500000011,2025,1,1004.33,2025-01-01
Kentucky,SMU21000000500000011,2025,2,1046.9,2025-02-01
Kentucky,SMU21000000500000011,2025,3,1054.9,2025-03-01
Kentucky,SMU21000000500000011,2025,4,1052.7,2025-04-01
Kentucky,SMU21000000500000011,2025,5,1046.65,2025-05-01
Kentucky,SMU21000000500000011,2025,6,1057.75,2025-06-01
Kentucky,SMU21000000500000011,2025,7,1055.65,2025-07-01
Kentucky,SMU21000000500000011,2025,8,1062.53,2025-08-01
Kentucky,SMU21000000500000011,2025,9,1063.88,2025-09-01
Kentucky,SMU21000000500000011,2025,10,1066.89,2025-10-01
Kentucky,SMU21000000500000011,2025,11,1082.13,2025-11-01
Kentucky,SMU21000000500000011,2025,12,1061.47,2025-12-01
Louisiana,SMU22000000500000011,2022,1,974.52,2022-01-01
Louisiana,SMU22000000500000011,2022,2,969.12,2022-02-01
Louisiana,SMU22000000500000011,2022,3,959.97,2022-03-01
Louisiana,SMU22000000500000011,2022,4,971.04,2022-04-01
Louisiana,SMU22000000500000011,2022,5,1002.46,2022-05-01
Louisiana,SMU22000000500000011,2022,6,981.72,2022-06-01
Louisiana,SMU22000000500000011,2022,7,981.99,2022-07-01
Louisiana,SMU22000000500000011,2022,8,987.7,2022-08-01
Louisiana,SMU22000000500000011,2022,9,1006.72,2022-09-01
Louisiana,SMU22000000500000011,2022,10,1023.46,2022-10-01
Louisiana,SMU22000000500000011,2022,11,1007.55,2022-11-01
Louisiana,SMU22000000500000011,2022,12,1024.02,2022-12-01
Louisiana,SMU22000000500000011,2023,1,1026.12,2023-01-01
Louisiana,SMU22000000500000011,2023,2,1023.07,2023-02-01
Louisiana,SMU22000000500000011,2023,3,1019.16,2023-03-01
Louisiana,SMU22000000500000011,2023,4,1028.08,2023-04-01
Louisiana,SMU22000000500000011,2023,5,1008.13,2023-05-01
Louisiana,SMU22000000500000011,2023,6,1005.56,2023-06-01
Louisiana,SMU22000000500000011,2023,7,1030.48,2023-07-01
Louisiana,SMU22000000500000011,2023,8,1021.71,2023-08-01
Louisiana,SMU22000000500000011,2023,9,1042.17,2023-09-01
Louisiana,SMU22000000500000011,2023,10,1042.13,2023-10-01
Louisiana,SMU22000000500000011,2023,11,1041.81,2023-11-01
Louisiana,SMU22000000500000011,2023,12,1015.2,2023-12-01
Louisiana,SMU22000000500000011,2024,1,1002.1,2024-01-01
Louisiana,SMU22000000500000011,2024,2,1016.86,2024-02-01
Louisiana,SMU22000000500000011,2024,3,1031.02,2024-03-01
Louisiana,SMU22000000500000011,2024,4,1046.5,2024-04-01
Louisiana,SMU22000000500000011,2024,5,1045.0,2024-05-01
Louisiana,SMU22000000500000011,2024,6,1069.13,2024-06-01
Louisiana,SMU22000000500000011,2024,7,1056.31,2024-07-01
Louisiana,SMU22000000500000011,2024,8,1059.03,2024-08-01
Louisiana,SMU22000000500000011,2024,9,1057.04,2024-09-01
Louisiana,SMU22000000500000011,2024,10,1060.21,2024-10-01
Louisiana,SMU22000000500000011,2024,11,1051.96,2024-11-01
Louisiana,SMU22000000500000011,2024,12,1075.31,2024-12-01
Louisiana,SMU22000000500000011,2025,1,1035.35,2025-01-01
Louisiana,SMU22000000500000011,2025,2,1082.1,2025-02-01
Louisiana,SMU22000000500000011,2025,3,1058.13,2025-03-01
Louisiana,SMU22000000500000011,2025,4,1050.79,2025-04-01
Louisiana,SMU22000000500000011,2025,5,1061.2,2025-05-01
Louisiana,SMU22000000500000011,2025,6,1067.9,2025-06-01
Louisiana,SMU22000000500000011,2025,7,1064.57,2025-07-01
Louisiana,SMU22000000500000011,2025,8,1057.97,2025-08-01
Louisiana,SMU22000000500000011,2025,9,1074.72,2025-09-01
Louisiana,SMU22000000500000011,2025,10,1096.39,2025-10-01
Louisiana,SMU22000000500000011,2025,11,1098.08,2025-11-01
Louisiana,SMU22000000500000011,2025,12,1089.92,2025-12-01
Maine,SMU23000000500000011,2022,1,977.0,2022-01-01
Maine,SMU23000000500000011,2022,2,982.26,2022-02-01
Maine,SMU23000000500000011,2022,3,971.85,2022-03-01
Maine,SMU23000000500000011,2022,4,972.59,2022-04-01
Maine,SMU23000000500000011,2022,5,988.04,2022-05-01
Maine,SMU23000000500000011,2022,6,980.17,2022-06-01
Maine,SMU23000000500000011,2022,7,984.75,2022-07-01
Maine,SMU23000000500000011,2022,8,991.06,2022-08-01
Maine,SMU23000000500000011,2022,9,1001.72,2022-09-01
Maine,SMU23000000500000011,2022,10,993.04,2022-10-01
Maine,SMU23000000500000011,2022,11,998.02,2022-11-01
Maine,SMU23000000500000011,2022,12,990.34,2022-12-01
Maine,SMU23000000500000011,2023,1,1004.98,2023-01-01
