state,state_abbr,fips,year,month,date,unemployment_rate,employment_rate,avg_weekly_hours,job_openings_rate,quits_level_thousands,avg_weekly_earnings,violent_crime_rate_per_100k
Ohio,OH,39,2024,12,2024-12-01,4.2,59.3,34.4,4.8,87.0,1132.1,
Ohio,OH,39,2025,1,2025-01-01,5.3,58.5,33.7,4.8,117.0,1112.44,
Ohio,OH,39,2025,2,2025-02-01,5.4,59.0,34.3,4.8,93.0,1137.73,
Ohio,OH,39,2025,3,2025-03-01,5.2,59.9,34.5,4.9,121.0,1145.75,
Ohio,OH,39,2025,4,2025-04-01,4.9,59.7,34.3,4.3,156.0,1140.82,
Ohio,OH,39,2025,5,2025-05-01,4.7,59.5,34.2,4.8,148.0,1127.57,
Ohio,OH,39,2025,6,2025-06-01,5.1,59.9,34.4,4.7,169.0,1137.61,
Ohio,OH,39,2025,7,2025-07-01,5.5,60.0,34.1,4.3,137.0,1129.73,
Ohio,OH,39,2025,8,2025-08-01,4.9,59.6,34.2,4.3,137.0,1129.28,
Ohio,OH,39,2025,9,2025-09-01,4.1,59.6,34.3,4.3,129.0,1133.96,
Ohio,OH,39,2025,10,2025-10-01,,,34.3,4.9,136.0,1136.36,
Ohio,OH,39,2025,11,2025-11-01,3.9,59.8,34.7,4.2,114.0,1160.72,
Ohio,OH,39,2025,12,2025-12-01,4.0,59.3,34.1,4.6,118.0,1135.19,
Oklahoma,OK,40,2022,1,2022-01-01,3.3,58.9,34.9,7.2,55.0,934.62,
Oklahoma,OK,40,2022,2,2022-02-01,3.2,59.2,35.0,6.8,42.0,926.8,
Oklahoma,OK,40,2022,3,2022-03-01,2.9,59.8,34.8,7.4,52.0,911.41,
Oklahoma,OK,40,2022,4,2022-04-01,2.6,59.4,35.0,6.6,52.0,921.9,
Oklahoma,OK,40,2022,5,2022-05-01,3.0,59.6,35.3,6.8,52.0,936.16,
Oklahoma,OK,40,2022,6,2022-06-01,3.4,59.6,34.8,7.1,67.0,923.24,
Oklahoma,OK,40,2022,7,2022-07-01,3.2,59.6,34.8,6.7,59.0,932.64,
Oklahoma,OK,40,2022,8,2022-08-01,3.3,59.4,34.9,6.8,75.0,939.16,
Oklahoma,OK,40,2022,9,2022-09-01,3.0,59.6,34.9,7.0,58.0,959.75,
Oklahoma,OK,40,2022,10,2022-10-01,3.1,59.7,35.5,6.7,51.0,981.22,
Oklahoma,OK,40,2022,11,2022-11-01,2.9,59.8,35.1,7.2,48.0,969.11,
Oklahoma,OK,40,2022,12,2022-12-01,2.7,59.8,34.5,6.9,43.0,973.25,
Oklahoma,OK,40,2023,1,2023-01-01,3.2,59.7,35.2,7.6,50.0,1003.9,
Oklahoma,OK,40,2023,2,2023-02-01,3.3,60.0,34.6,6.5,48.0,984.37,
Oklahoma,OK,40,2023,3,2023-03-01,2.9,60.6,34.6,6.5,48.0,977.45,
Oklahoma,OK,40,2023,4,2023-04-01,2.5,60.6,35.1,6.6,52.0,1015.09,
Oklahoma,OK,40,2023,5,2023-05-01,3.1,60.5,34.5,6.5,57.0,990.5,
Oklahoma,OK,40,2023,6,2023-06-01,3.3,60.9,34.8,6.3,64.0,998.41,
Oklahoma,OK,40,2023,7,2023-07-01,3.2,60.8,35.0,5.4,64.0,1019.55,
Oklahoma,OK,40,2023,8,2023-08-01,3.4,60.7,34.8,6.1,60.0,1011.29,
Oklahoma,OK,40,2023,9,2023-09-01,3.4,60.9,35.0,6.0,44.0,1021.65,
Oklahoma,OK,40,2023,10,2023-10-01,3.4,60.9,35.1,6.4,63.0,1033.7,
Oklahoma,OK,40,2023,11,2023-11-01,3.2,61.1,34.8,6.0,39.0,1025.9,
Oklahoma,OK,40,2023,12,2023-12-01,3.2,60.6,34.9,6.1,33.0,1030.95,
Oklahoma,OK,40,2024,1,2024-01-01,3.6,60.3,33.9,5.7,43.0,1021.41,
Oklahoma,OK,40,2024,2,2024-02-01,3.7,60.6,34.5,6.0,32.0,1037.42,
Oklahoma,OK,40,2024,3,2024-03-01,3.2,61.1,34.5,5.5,35.0,1033.62,
Oklahoma,OK,40,2024,4,2024-04-01,2.8,60.9,34.7,5.7,44.0,1039.27,
Oklahoma,OK,40,2024,5,2024-05-01,3.3,60.7,34.7,5.6,44.0,1030.59,
Oklahoma,OK,40,2024,6,2024-06-01,3.6,60.9,35.5,4.8,48.0,1061.81,
Oklahoma,OK,40,2024,7,2024-07-01,3.6,60.8,34.7,5.8,48.0,1040.31,
Oklahoma,OK,40,2024,8,2024-08-01,3.4,60.5,34.9,5.8,52.0,1045.95,
Oklahoma,OK,40,2024,9,2024-09-01,3.1,60.9,35.6,4.6,37.0,1084.38,
Oklahoma,OK,40,2024,10,2024-10-01,3.2,60.7,35.2,5.1,47.0,1069.38,
Oklahoma,OK,40,2024,11,2024-11-01,3.2,60.7,35.2,5.9,32.0,1082.75,
Oklahoma,OK,40,2024,12,2024-12-01,3.0,60.5,36.0,5.2,32.0,1104.84,
Oklahoma,OK,40,2025,1,2025-01-01,3.5,60.4,34.2,4.9,43.0,1053.02,
Oklahoma,OK,40,2025,2,2025-02-01,3.6,60.1,34.9,5.2,32.0,1084.69,
Oklahoma,OK,40,2025,3,2025-03-01,3.1,61.1,35.8,4.9,37.0,1097.27,
Oklahoma,OK,40,2025,4,2025-04-01,2.5,61.2,35.3,5.3,39.0,1090.06,
Oklahoma,OK,40,2025,5,2025-05-01,2.9,60.7,35.0,5.8,45.0,1074.15,
Oklahoma,OK,40,2025,6,2025-06-01,3.4,61.0,35.7,5.2,46.0,1097.42,
Oklahoma,OK,40,2025,7,2025-07-01,3.2,60.9,35.2,5.5,43.0,1072.19,
Oklahoma,OK,40,2025,8,2025-08-01,3.4,60.9,35.4,5.3,46.0,1101.29,
Oklahoma,OK,40,2025,9,2025-09-01,3.5,61.2,35.4,5.5,38.0,1098.11,
Oklahoma,OK,40,2025,10,2025-10-01,,,35.2,5.5,42.0,1099.65,
Oklahoma,OK,40,2025,11,2025-11-01,3.9,60.3,35.5,5.6,34.0,1127.13,
Oklahoma,OK,40,2025,12,2025-12-01,3.8,60.0,34.9,5.3,33.0,1087.14,
Oregon,OR,41,2022,1,2022-01-01,4.6,59.3,34.4,7.5,54.0,1089.45,
Oregon,OR,41,2022,2,2022-02-01,4.2,60.0,34.3,7.5,47.0,1071.53,
Oregon,OR,41,2022,3,2022-03-01,4.1,60.2,34.0,7.5,52.0,1068.62,
Oregon,OR,41,2022,4,2022-04-01,3.5,60.2,34.1,7.2,56.0,1087.45,
Oregon,OR,41,2022,5,2022-05-01,3.3,60.1,34.6,6.8,50.0,1107.89,
Oregon,OR,41,2022,6,2022-06-01,3.9,60.0,33.9,6.3,55.0,1086.16,
Oregon,OR,41,2022,7,2022-07-01,4.1,60.5,33.8,7.4,58.0,1102.56,
Oregon,OR,41,2022,8,2022-08-01,4.2,60.5,33.7,6.3,76.0,1101.32,
Oregon,OR,41,2022,9,2022-09-01,3.8,60.2,33.6,6.4,63.0,1108.46,
Oregon,OR,41,2022,10,2022-10-01,3.8,59.9,34.3,6.8,55.0,1140.13,
Oregon,OR,41,2022,11,2022-11-01,3.9,59.4,33.4,6.4,52.0,1125.58,
Oregon,OR,41,2022,12,2022-12-01,3.9,59.3,33.1,6.8,52.0,1129.04,
Oregon,OR,41,2023,1,2023-01-01,4.5,59.4,33.9,8.5,57.0,1163.79,
Oregon,OR,41,2023,2,2023-02-01,4.1,59.8,33.4,5.7,42.0,1137.27,
Oregon,OR,41,2023,3,2023-03-01,3.8,59.9,33.2,5.6,43.0,1130.46,
Oregon,OR,41,2023,4,2023-04-01,3.1,60.0,34.1,6.5,47.0,1168.27,
Oregon,OR,41,2023,5,2023-05-01,3.3,60.1,33.4,5.5,47.0,1135.27,
Oregon,OR,41,2023,6,2023-06-01,3.7,60.4,33.3,5.3,48.0,1128.54,
Oregon,OR,41,2023,7,2023-07-01,3.9,60.3,34.1,5.4,62.0,1177.13,
Oregon,OR,41,2023,8,2023-08-01,3.9,60.4,33.9,5.5,63.0,1154.63,
Oregon,OR,41,2023,9,2023-09-01,3.6,60.5,33.8,5.3,56.0,1164.75,
Oregon,OR,41,2023,10,2023-10-01,3.6,60.3,34.3,4.7,48.0,1187.12,
Oregon,OR,41,2023,11,2023-11-01,3.6,60.4,33.6,4.8,41.0,1162.9,
Oregon,OR,41,2023,12,2023-12-01,4.0,59.8,33.7,4.3,35.0,1176.8,
Oregon,OR,41,2024,1,2024-01-01,4.7,59.1,32.5,4.9,45.0,1156.68,
Oregon,OR,41,2024,2,2024-02-01,4.6,59.7,33.7,5.3,36.0,1190.96,
Oregon,OR,41,2024,3,2024-03-01,4.4,60.0,33.5,4.7,35.0,1180.54,
Oregon,OR,41,2024,4,2024-04-01,3.7,60.2,33.8,5.1,50.0,1198.55,
Oregon,OR,41,2024,5,2024-05-01,3.6,60.1,33.7,4.8,42.0,1195.34,
Oregon,OR,41,2024,6,2024-06-01,4.0,60.2,34.7,4.8,41.0,1236.36,
Oregon,OR,41,2024,7,2024-07-01,4.6,60.2,33.7,4.6,57.0,1215.56,
Oregon,OR,41,2024,8,2024-08-01,4.4,60.3,33.9,4.6,53.0,1225.49,
Oregon,OR,41,2024,9,2024-09-01,3.9,60.4,35.0,4.9,39.0,1273.3,
Oregon,OR,41,2024,10,2024-10-01,3.9,60.5,33.9,5.0,54.0,1233.96,
Oregon,OR,41,2024,11,2024-11-01,4.0,60.2,33.8,4.9,34.0,1226.94,
Oregon,OR,41,2024,12,2024-12-01,4.3,59.7,34.6,5.3,33.0,1263.94,
Oregon,OR,41,2025,1,2025-01-01,5.3,59.0,33.5,4.9,45.0,1227.44,
Oregon,OR,41,2025,2,2025-02-01,5.2,59.4,33.5,4.7,38.0,1241.18,
Oregon,OR,41,2025,3,2025-03-01,5.2,59.6,34.1,4.5,38.0,1245.33,
Oregon,OR,41,2025,4,2025-04-01,4.1,59.9,33.4,4.2,48.0,1224.44,
Oregon,OR,41,2025,5,2025-05-01,4.5,59.7,33.2,4.1,40.0,1216.78,
Oregon,OR,41,2025,6,2025-06-01,5.1,59.8,34.1,4.1,42.0,1261.36,
Oregon,OR,41,2025,7,2025-07-01,5.4,60.0,33.1,4.0,57.0,1231.65,
Oregon,OR,41,2025,8,2025-08-01,5.5,60.1,33.4,4.0,57.0,1242.48,
Oregon,OR,41,2025,9,2025-09-01,5.3,60.0,33.3,4.7,43.0,1247.75,
Oregon,OR,41,2025,10,2025-10-01,,,33.1,3.9,42.0,1248.86,
Oregon,OR,41,2025,11,2025-11-01,4.9,60.3,33.9,3.6,36.0,1287.86,
Oregon,OR,41,2025,12,2025-12-01,5.1,59.5,32.9,3.7,36.0,1264.68,
Pennsylvania,PA,42,2022,1,2022-01-01,4.8,58.1,33.8,7.9,138.0,1007.24,
Pennsylvania,PA,42,2022,2,2022-02-01,4.6,58.5,34.0,7.8,109.0,990.42,
Pennsylvania,PA,42,2022,3,2022-03-01,4.2,59.1,33.9,7.6,110.0,993.95,
Pennsylvania,PA,42,2022,4,2022-04-01,3.8,59.1,33.9,7.0,133.0,997.0,
Pennsylvania,PA,42,2022,5,2022-05-01,4.0,59.6,34.2,7.7,162.0,1017.11,
Pennsylvania,PA,42,2022,6,2022-06-01,4.5,59.3,34.1,7.1,131.0,1005.61,
Pennsylvania,PA,42,2022,7,2022-07-01,4.6,59.5,34.2,6.7,145.0,1021.55,
Pennsylvania,PA,42,2022,8,2022-08-01,5.0,59.3,34.1,5.8,189.0,1023.0,
Pennsylvania,PA,42,2022,9,2022-09-01,3.6,59.6,34.1,5.8,119.0,1029.82,
Pennsylvania,PA,42,2022,10,2022-10-01,3.7,59.7,34.4,6.4,115.0,1046.1,
Pennsylvania,PA,42,2022,11,2022-11-01,3.6,59.2,34.1,6.8,100.0,1040.39,
Pennsylvania,PA,42,2022,12,2022-12-01,3.4,59.2,34.0,6.9,107.0,1043.8,
Pennsylvania,PA,42,2023,1,2023-01-01,4.1,59.1,34.3,6.2,125.0,1059.53,
Pennsylvania,PA,42,2023,2,2023-02-01,4.3,59.2,33.9,6.5,73.0,1042.43,
Pennsylvania,PA,42,2023,3,2023-03-01,3.7,59.7,34.0,6.2,100.0,1043.46,
Pennsylvania,PA,42,2023,4,2023-04-01,3.1,59.9,34.3,6.0,122.0,1061.24,
Pennsylvania,PA,42,2023,5,2023-05-01,3.4,60.1,34.0,5.3,115.0,1044.14,
Pennsylvania,PA,42,2023,6,2023-06-01,3.8,60.2,33.9,5.5,134.0,1041.41,
Pennsylvania,PA,42,2023,7,2023-07-01,3.9,60.5,34.1,5.3,140.0,1055.4,
Pennsylvania,PA,42,2023,8,2023-08-01,4.4,60.3,33.9,5.6,125.0,1040.05,
Pennsylvania,PA,42,2023,9,2023-09-01,3.3,60.4,34.0,5.8,116.0,1055.02,
Pennsylvania,PA,42,2023,10,2023-10-01,3.4,60.6,34.2,5.8,126.0,1065.33,
Pennsylvania,PA,42,2023,11,2023-11-01,3.2,60.6,34.0,5.6,106.0,1055.02,
Pennsylvania,PA,42,2023,12,2023-12-01,3.3,60.0,34.0,5.5,99.0,1066.24,
Pennsylvania,PA,42,2024,1,2024-01-01,3.8,59.8,33.6,5.5,135.0,1061.76,
Pennsylvania,PA,42,2024,2,2024-02-01,4.0,59.9,33.8,5.2,96.0,1063.35,
Pennsylvania,PA,42,2024,3,2024-03-01,3.6,60.3,34.1,4.8,100.0,1071.08,
Pennsylvania,PA,42,2024,4,2024-04-01,3.1,60.2,34.1,5.0,117.0,1078.92,
Pennsylvania,PA,42,2024,5,2024-05-01,3.3,60.2,34.1,5.0,121.0,1078.24,
Pennsylvania,PA,42,2024,6,2024-06-01,3.9,60.0,34.2,4.8,101.0,1085.17,
Pennsylvania,PA,42,2024,7,2024-07-01,4.2,60.1,34.0,4.5,156.0,1076.44,
Pennsylvania,PA,42,2024,8,2024-08-01,4.5,59.7,34.1,4.6,164.0,1084.72,
Pennsylvania,PA,42,2024,9,2024-09-01,3.2,59.7,34.3,4.4,130.0,1101.03,
Pennsylvania,PA,42,2024,10,2024-10-01,3.4,59.7,34.2,3.5,95.0,1094.4,
Pennsylvania,PA,42,2024,11,2024-11-01,3.3,59.3,34.2,4.2,70.0,1097.48,
Pennsylvania,PA,42,2024,12,2024-12-01,3.3,59.0,34.3,3.9,63.0,1107.2,
Pennsylvania,PA,42,2025,1,2025-01-01,4.3,58.5,33.8,4.4,115.0,1095.46,
Pennsylvania,PA,42,2025,2,2025-02-01,4.2,58.7,34.0,4.3,77.0,1105.68,
Pennsylvania,PA,42,2025,3,2025-03-01,3.9,59.3,34.3,4.3,74.0,1117.15,
Pennsylvania,PA,42,2025,4,2025-04-01,3.5,59.3,34.3,4.5,108.0,1116.81,
Pennsylvania,PA,42,2025,5,2025-05-01,3.8,59.0,34.2,4.2,117.0,1110.82,
Pennsylvania,PA,42,2025,6,2025-06-01,4.3,58.8,34.4,3.8,103.0,1117.31,
Pennsylvania,PA,42,2025,7,2025-07-01,4.6,59.1,34.4,4.0,110.0,1118.69,
Pennsylvania,PA,42,2025,8,2025-08-01,4.8,58.8,34.4,3.5,102.0,1120.41,
Pennsylvania,PA,42,2025,9,2025-09-01,4.2,58.9,34.6,4.2,85.0,1136.61,
Pennsylvania,PA,42,2025,10,2025-10-01,,,34.5,3.9,87.0,1138.85,
Pennsylvania,PA,42,2025,11,2025-11-01,3.8,59.5,34.7,3.7,94.0,1155.51,
Pennsylvania,PA,42,2025,12,2025-12-01,3.7,59.3,34.5,3.7,75.0,1151.96,
Rhode Island,RI,44,2022,1,2022-01-01,4.3,60.6,33.7,7.6,14.0,1056.5,13.81
Rhode Island,RI,44,2022,2,2022-02-01,4.2,60.8,33.7,8.0,11.0,1043.69,13.81
Rhode Island,RI,44,2022,3,2022-03-01,3.3,61.4,33.5,7.7,13.0,1036.16,15.54
Rhode Island,RI,44,2022,4,2022-04-01,2.8,61.2,33.5,8.0,12.0,1061.28,13.81
Rhode Island,RI,44,2022,5,2022-05-01,3.0,61.6,33.3,7.4,13.0,1048.28,16.91
Rhode Island,RI,44,2022,6,2022-06-01,3.0,62.0,33.4,7.6,14.0,1053.44,14.17
Rhode Island,RI,44,2022,7,2022-07-01,3.3,61.9,33.7,7.0,15.0,1067.95,15.73
Rhode Island,RI,44,2022,8,2022-08-01,4.0,61.1,33.3,6.5,16.0,1071.26,14.63
Rhode Island,RI,44,2022,9,2022-09-01,2.9,61.9,33.4,6.4,15.0,1091.51,14.54
Rhode Island,RI,44,2022,10,2022-10-01,2.9,61.6,33.4,6.5,12.0,1112.89,14.99
Rhode Island,RI,44,2022,11,2022-11-01,2.9,61.3,33.4,6.2,11.0,1108.55,13.07
Rhode Island,RI,44,2022,12,2022-12-01,2.3,61.4,33.5,6.5,11.0,1124.93,13.07
Rhode Island,RI,44,2023,1,2023-01-01,3.5,60.9,33.5,5.6,10.0,1161.45,12.68
Rhode Island,RI,44,2023,2,2023-02-01,3.8,60.8,33.1,6.7,9.0,1142.94,10.22
Rhode Island,RI,44,2023,3,2023-03-01,3.1,61.3,33.1,6.0,10.0,1128.05,15.79
Rhode Island,RI,44,2023,4,2023-04-01,2.3,61.4,33.5,5.8,14.0,1161.78,16.61
Rhode Island,RI,44,2023,5,2023-05-01,2.5,61.6,33.4,5.6,12.0,1135.93,15.33
Rhode Island,RI,44,2023,6,2023-06-01,2.5,62.1,33.5,5.1,10.0,1140.34,11.95
Rhode Island,RI,44,2023,7,2023-07-01,2.6,62.2,33.2,5.2,11.0,1153.7,15.97
Rhode Island,RI,44,2023,8,2023-08-01,3.3,61.5,33.3,5.6,11.0,1144.19,15.15
Rhode Island,RI,44,2023,9,2023-09-01,2.6,62.5,33.2,5.7,12.0,1148.72,15.33
Rhode Island,RI,44,2023,10,2023-10-01,3.0,62.0,33.5,5.6,13.0,1176.19,15.24
Rhode Island,RI,44,2023,11,2023-11-01,3.3,62.1,33.3,5.6,11.0,1175.49,12.5
Rhode Island,RI,44,2023,12,2023-12-01,3.4,61.6,33.6,5.6,9.0,1174.99,12.14
Rhode Island,RI,44,2024,1,2024-01-01,4.6,61.2,33.0,5.2,11.0,1167.54,11.25
Rhode Island,RI,44,2024,2,2024-02-01,5.0,61.0,32.6,5.2,7.0,1173.6,11.16
Rhode Island,RI,44,2024,3,2024-03-01,4.3,61.7,33.1,5.0,10.0,1174.39,12.87
Rhode Island,RI,44,2024,4,2024-04-01,3.7,61.8,33.1,5.4,10.0,1176.71,11.61
Rhode Island,RI,44,2024,5,2024-05-01,4.1,61.7,33.1,5.4,12.0,1174.06,15.48
Rhode Island,RI,44,2024,6,2024-06-01,4.1,62.1,33.4,5.2,11.0,1182.36,12.87
Rhode Island,RI,44,2024,7,2024-07-01,4.7,62.0,33.2,5.0,11.0,1181.59,12.51
Rhode Island,RI,44,2024,8,2024-08-01,5.0,61.1,33.4,5.2,16.0,1200.4,14.58
Rhode Island,RI,44,2024,9,2024-09-01,3.9,62.2,33.6,5.4,17.0,1217.66,13.05
Rhode Island,RI,44,2024,10,2024-10-01,4.1,61.6,33.1,4.5,10.0,1192.59,14.76
Rhode Island,RI,44,2024,11,2024-11-01,4.5,61.4,33.2,5.5,6.0,1195.86,14.4
Rhode Island,RI,44,2024,12,2024-12-01,4.2,61.4,33.4,5.0,8.0,1213.76,10.26
Rhode Island,RI,44,2025,1,2025-01-01,5.4,60.4,32.9,5.2,12.0,1187.03,12.96
Rhode Island,RI,44,2025,2,2025-02-01,6.2,59.7,32.7,5.2,8.0,1191.92,9.54
Rhode Island,RI,44,2025,3,2025-03-01,5.2,59.9,33.3,4.4,11.0,1199.13,11.47
Rhode Island,RI,44,2025,4,2025-04-01,4.4,60.4,33.3,5.1,10.0,1203.46,13.92
Rhode Island,RI,44,2025,5,2025-05-01,4.5,60.7,33.4,5.2,11.0,1210.42,12.04
Rhode Island,RI,44,2025,6,2025-06-01,4.3,61.2,33.7,5.0,12.0,1226.34,13.07
Rhode Island,RI,44,2025,7,2025-07-01,4.7,61.3,33.6,4.8,11.0,1227.07,14.2
Rhode Island,RI,44,2025,8,2025-08-01,4.5,61.1,33.5,4.5,13.0,1220.74,13.45
Rhode Island,RI,44,2025,9,2025-09-01,3.7,62.0,33.5,4.8,12.0,1223.09,12.04
Rhode Island,RI,44,2025,10,2025-10-01,,,33.1,4.6,12.0,1228.34,13.14
Rhode Island,RI,44,2025,11,2025-11-01,4.3,61.1,33.4,5.5,9.0,1241.14,11.32
Rhode Island,RI,44,2025,12,2025-12-01,4.4,60.3,33.5,4.3,9.0,1269.32,9.36
South Carolina,SC,45,2022,1,2022-01-01,3.8,55.1,33.4,6.9,81.0,938.21,
South Carolina,SC,45,2022,2,2022-02-01,3.8,55.5,34.2,7.5,59.0,937.08,
South Carolina,SC,45,2022,3,2022-03-01,3.2,55.9,34.0,8.7,87.0,937.38,
South Carolina,SC,45,2022,4,2022-04-01,2.6,56.0,34.1,7.8,78.0,955.14,
South Carolina,SC,45,2022,5,2022-05-01,2.9,56.0,34.4,7.7,71.0,956.32,
South Carolina,SC,45,2022,6,2022-06-01,3.5,56.0,34.5,7.5,78.0,965.31,
South Carolina,SC,45,2022,7,2022-07-01,3.3,55.8,34.5,7.2,79.0,975.66,
South Carolina,SC,45,2022,8,2022-08-01,3.4,55.5,34.9,6.6,84.0,979.29,
South Carolina,SC,45,2022,9,2022-09-01,3.0,55.4,35.1,7.1,81.0,999.3,
South Carolina,SC,45,2022,10,2022-10-01,3.3,55.5,35.1,7.0,73.0,1019.66,
South Carolina,SC,45,2022,11,2022-11-01,2.9,55.1,34.6,7.3,64.0,995.1,
South Carolina,SC,45,2022,12,2022-12-01,2.9,55.3,34.7,7.5,67.0,998.32,
South Carolina,SC,45,2023,1,2023-01-01,3.4,55.3,34.8,7.5,80.0,1010.24,
South Carolina,SC,45,2023,2,2023-02-01,3.5,55.7,34.6,7.1,57.0,992.67,
South Carolina,SC,45,2023,3,2023-03-01,3.0,56.2,34.5,7.5,81.0,1007.06,
South Carolina,SC,45,2023,4,2023-04-01,2.2,56.4,34.6,7.3,76.0,1022.43,
South Carolina,SC,45,2023,5,2023-05-01,2.7,56.2,34.3,7.1,75.0,1008.08,
South Carolina,SC,45,2023,6,2023-06-01,3.2,56.5,34.3,6.8,68.0,1006.02,
South Carolina,SC,45,2023,7,2023-07-01,3.0,56.6,34.3,7.0,71.0,1017.34,
South Carolina,SC,45,2023,8,2023-08-01,2.8,56.2,34.1,6.6,83.0,1009.02,
South Carolina,SC,45,2023,9,2023-09-01,2.8,56.0,34.1,6.7,73.0,1020.95,
South Carolina,SC,45,2023,10,2023-10-01,3.2,56.0,34.3,6.7,65.0,1034.49,
South Carolina,SC,45,2023,11,2023-11-01,3.1,55.9,34.1,6.6,43.0,1035.96,
South Carolina,SC,45,2023,12,2023-12-01,3.2,55.5,34.0,6.2,48.0,1022.38,
South Carolina,SC,45,2024,1,2024-01-01,3.7,55.2,33.5,6.4,70.0,1012.71,
South Carolina,SC,45,2024,2,2024-02-01,4.0,55.5,33.9,6.5,52.0,1017.68,
South Carolina,SC,45,2024,3,2024-03-01,3.7,56.0,33.9,6.0,46.0,1022.42,
South Carolina,SC,45,2024,4,2024-04-01,3.2,56.1,33.8,5.9,62.0,1019.07,
South Carolina,SC,45,2024,5,2024-05-01,3.8,55.8,33.8,5.8,61.0,1024.48,
South Carolina,SC,45,2024,6,2024-06-01,4.7,56.1,34.1,5.4,72.0,1037.66,
South Carolina,SC,45,2024,7,2024-07-01,4.9,55.9,33.7,5.4,81.0,1022.46,
South Carolina,SC,45,2024,8,2024-08-01,4.9,55.4,33.7,6.0,75.0,1032.57,
South Carolina,SC,45,2024,9,2024-09-01,4.2,55.4,33.9,5.3,49.0,1057.0,
South Carolina,SC,45,2024,10,2024-10-01,4.4,55.4,33.5,5.6,63.0,1053.24,
South Carolina,SC,45,2024,11,2024-11-01,4.2,54.9,33.6,6.1,52.0,1064.78,
South Carolina,SC,45,2024,12,2024-12-01,4.0,54.9,33.8,5.4,58.0,1069.43,
South Carolina,SC,45,2025,1,2025-01-01,4.3,54.7,32.7,5.3,65.0,1051.31,
South Carolina,SC,45,2025,2,2025-02-01,4.5,55.1,33.8,4.8,45.0,1086.33,
South Carolina,SC,45,2025,3,2025-03-01,4.1,55.4,34.0,4.6,58.0,1088.68,
South Carolina,SC,45,2025,4,2025-04-01,3.8,55.7,33.8,4.9,55.0,1066.73,
South Carolina,SC,45,2025,5,2025-05-01,3.7,55.7,33.7,5.6,59.0,1060.88,
South Carolina,SC,45,2025,6,2025-06-01,4.4,55.9,34.1,5.4,58.0,1080.63,
South Carolina,SC,45,2025,7,2025-07-01,4.7,55.8,33.8,4.9,68.0,1079.23,
South Carolina,SC,45,2025,8,2025-08-01,4.9,54.9,33.7,5.0,69.0,1089.52,
South Carolina,SC,45,2025,9,2025-09-01,4.5,55.3,33.8,5.2,51.0,1106.95,
South Carolina,SC,45,2025,10,2025-10-01,,,34.0,4.9,53.0,1114.18,
South Carolina,SC,45,2025,11,2025-11-01,5.0,55.5,34.5,4.6,52.0,1155.41,
South Carolina,SC,45,2025,12,2025-12-01,4.9,55.4,34.0,4.5,45.0,1132.54,
South Dakota,SD,46,2022,1,2022-01-01,2.2,66.2,33.6,7.8,12.0,919.3,
South Dakota,SD,46,2022,2,2022-02-01,2.4,66.5,33.6,7.2,9.0,911.57,
South Dakota,SD,46,2022,3,2022-03-01,2.0,67.2,33.3,7.2,10.0,897.77,
South Dakota,SD,46,2022,4,2022-04-01,1.9,67.2,33.3,6.8,14.0,902.1,
South Dakota,SD,46,2022,5,2022-05-01,1.8,67.8,34.0,6.6,14.0,921.74,
South Dakota,SD,46,2022,6,2022-06-01,2.0,68.2,34.0,6.8,11.0,911.88,
South Dakota,SD,46,2022,7,2022-07-01,1.7,68.2,33.6,6.6,12.0,908.21,
South Dakota,SD,46,2022,8,2022-08-01,2.1,67.6,33.5,6.0,14.0,909.86,
South Dakota,SD,46,2022,9,2022-09-01,1.5,67.3,33.4,6.0,16.0,927.18,
South Dakota,SD,46,2022,10,2022-10-01,1.7,67.3,33.8,5.4,13.0,942.68,
South Dakota,SD,46,2022,11,2022-11-01,1.7,66.8,33.3,5.6,12.0,922.08,
South Dakota,SD,46,2022,12,2022-12-01,2.0,66.4,32.1,6.2,11.0,903.62,
South Dakota,SD,46,2023,1,2023-01-01,1.9,65.8,33.3,6.2,11.0,946.05,
South Dakota,SD,46,2023,2,2023-02-01,2.3,66.3,32.8,6.1,8.0,926.27,
South Dakota,SD,46,2023,3,2023-03-01,1.8,67.0,32.8,5.6,9.0,918.73,
South Dakota,SD,46,2023,4,2023-04-01,1.9,67.2,33.6,5.9,10.0,971.04,
South Dakota,SD,46,2023,5,2023-05-01,1.8,67.6,33.7,6.1,13.0,963.82,
South Dakota,SD,46,2023,6,2023-06-01,1.9,68.2,34.3,5.9,13.0,972.41,
South Dakota,SD,46,2023,7,2023-07-01,1.6,68.4,34.4,4.9,12.0,989.69,
South Dakota,SD,46,2023,8,2023-08-01,2.0,67.8,34.1,6.1,17.0,983.1,
South Dakota,SD,46,2023,9,2023-09-01,1.5,67.5,33.8,5.5,14.0,1006.23,
South Dakota,SD,46,2023,10,2023-10-01,1.7,67.5,34.0,4.7,11.0,1010.82,
South Dakota,SD,46,2023,11,2023-11-01,1.5,67.4,33.8,5.5,13.0,1006.23,
South Dakota,SD,46,2023,12,2023-12-01,1.8,66.4,33.3,5.9,8.0,999.67,
South Dakota,SD,46,2024,1,2024-01-01,1.9,66.1,32.5,4.7,9.0,1003.6,
South Dakota,SD,46,2024,2,2024-02-01,2.3,66.3,32.8,5.1,8.0,1000.73,
South Dakota,SD,46,2024,3,2024-03-01,1.7,66.9,33.2,4.7,8.0,1011.27,
